sale_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,sales_amount,cost_amount,profit,payment_method,sales_channel,salesperson_id,city,state,region,order_date,event_type,event_description
S021158,ORD626021,C03686,P001,FusionBook Air,Laptops,92,60000,15.0,4692000.0,4140000,552000.0,Net Banking,Corporate Team,SP020,Panaji,Goa,West India,2021-11-05,None,None
S021159,ORD296847,C01520,P005,FusionPhone X,Smartphones,1,35000,20.0,28000.0,25000,3000.0,Debit Card,Website,Online,Ahmedabad,Gujarat,West India,2021-11-05,None,None
S021160,ORD890526,C08445,P010,Fusion Charger,Accessories,1,1500,20.0,1200.0,500,700.0,Cash,Store,SP050,Bengaluru,Karnataka,South India,2021-11-05,None,None
S021161,ORD591342,C14932,P001,FusionBook Air,Laptops,1,60000,20.0,48000.0,45000,3000.0,UPI,Website,Online,Gurugram,Haryana,North India,2021-11-05,None,None
S021162,ORD214319,C03040,P005,FusionPhone X,Smartphones,1,35000,10.0,31500.0,25000,6500.0,Cash,Store,SP025,Visakhapatnam,Andhra Pradesh,South India,2021-11-05,None,None
S021163,ORD200694,C07221,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Credit Card,Store,SP048,Gurugram,Haryana,North India,2021-11-06,None,None
S021164,ORD665091,C04449,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Website,Online,Jodhpur,Rajasthan,West India,2021-11-06,None,None
S021165,ORD742839,C14782,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Website,Online,Pune,Maharashtra,West India,2021-11-06,None,None
S021166,ORD768096,C13325,P011,Fusion Case,Accessories,2,800,0.0,1600.0,400,1200.0,Cash,Store,SP054,Margao,Goa,West India,2021-11-06,None,None
S021167,ORD154961,C08185,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Debit Card,Mobile App,Online,Madurai,Tamil Nadu,South India,2021-11-06,None,None
S021168,ORD732318,C10794,P015,FusionView 27,Monitors,185,18000,15.0,2830500.0,2220000,610500.0,Net Banking,Corporate Team,SP042,New Delhi,Delhi,North India,2021-11-06,None,None
S021169,ORD671908,C05100,P012,Fusion Keyboard,Accessories,2,2500,0.0,5000.0,2400,2600.0,Credit Card,Store,SP025,Panaji,Goa,West India,2021-11-06,None,None
S021170,ORD615790,C09330,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,Debit Card,Store,SP057,Surat,Gujarat,West India,2021-11-06,None,None
S021171,ORD120623,C03829,P001,FusionBook Air,Laptops,96,60000,20.0,4608000.0,4320000,288000.0,Net Banking,Corporate Team,SP002,Bengaluru,Karnataka,South India,2021-11-06,None,None
S021172,ORD579288,C04853,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Kolkata,West Bengal,East India,2021-11-06,None,None
S021173,ORD298993,C02525,P007,FusionTab Mini,Tablets,15,22000,15.0,280500.0,225000,55500.0,Net Banking,Corporate Team,SP017,Hyderabad,Telangana,South India,2021-11-06,None,None
S021174,ORD442776,C11021,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Store,SP080,Hyderabad,Telangana,South India,2021-11-06,None,None
S021175,ORD387960,C02171,P015,FusionView 27,Monitors,11,18000,10.0,178200.0,132000,46200.0,Net Banking,Corporate Team,SP010,New Delhi,Delhi,North India,2021-11-06,None,None
S021176,ORD894906,C13573,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Cuttack,Odisha,East India,2021-11-06,None,None
S021177,ORD264982,C04832,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,UPI,Website,Online,Chennai,Tamil Nadu,South India,2021-11-06,None,None
S021178,ORD221548,C08434,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Debit Card,Store,SP090,New Delhi,Delhi,North India,2021-11-06,None,None
S021179,ORD925577,C10403,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,UPI,Store,SP052,Hyderabad,Telangana,South India,2021-11-06,None,None
S021180,ORD125199,C05564,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP086,Vijayawada,Andhra Pradesh,South India,2021-11-06,None,None
S021181,ORD546480,C02160,P010,Fusion Charger,Accessories,100,1500,20.0,120000.0,50000,70000.0,Net Banking,Corporate Team,SP035,Raipur,Chhattisgarh,Central India,2021-11-06,None,None
S021182,ORD677632,C04090,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Debit Card,Mobile App,Online,New Delhi,Delhi,North India,2021-11-06,None,None
S021183,ORD628244,C02844,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,UPI,Website,Online,Panaji,Goa,West India,2021-11-06,None,None
S021184,ORD560930,C11414,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,Credit Card,Website,Online,Jaipur,Rajasthan,West India,2021-11-06,None,None
S021185,ORD182004,C14671,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Debit Card,Store,SP051,Jodhpur,Rajasthan,West India,2021-11-06,None,None
S021186,ORD188973,C09393,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Mobile App,Online,New Delhi,Delhi,North India,2021-11-06,None,None
S021187,ORD233917,C14728,P007,FusionTab Mini,Tablets,1,22000,0.0,22000.0,15000,7000.0,Debit Card,Store,SP096,Hyderabad,Telangana,South India,2021-11-06,None,None
S021188,ORD312417,C13947,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Store,SP034,Surat,Gujarat,West India,2021-11-06,None,None
S021189,ORD498227,C08157,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Credit Card,Mobile App,Online,Kolkata,West Bengal,East India,2021-11-06,None,None
S021190,ORD754206,C12147,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Credit Card,Mobile App,Online,Bhilai,Chhattisgarh,Central India,2021-11-06,None,None
S021191,ORD620203,C01578,P012,Fusion Keyboard,Accessories,28,2500,20.0,56000.0,33600,22400.0,Net Banking,Corporate Team,SP049,Surat,Gujarat,West India,2021-11-06,None,None
S021192,ORD634359,C09139,P011,Fusion Case,Accessories,2,800,0.0,1600.0,400,1200.0,UPI,Website,Online,Udaipur,Rajasthan,West India,2021-11-06,None,None
S021193,ORD525080,C03080,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP076,Chandigarh,Punjab,North India,2021-11-06,None,None
S021194,ORD995100,C07092,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Website,Online,Gurugram,Haryana,North India,2021-11-06,None,None
S021195,ORD994862,C09482,P009,Fusion Earbuds,Accessories,2,3000,0.0,6000.0,3000,3000.0,UPI,Website,Online,Bengaluru,Karnataka,South India,2021-11-06,None,None
S021196,ORD747292,C11255,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Debit Card,Store,SP030,Visakhapatnam,Andhra Pradesh,South India,2021-11-06,None,None
S021197,ORD623299,C12340,P001,FusionBook Air,Laptops,22,60000,10.0,1188000.0,990000,198000.0,Net Banking,Corporate Team,SP050,Noida,Uttar Pradesh,North India,2021-11-06,None,None
S021198,ORD843678,C05504,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Debit Card,Mobile App,Online,Margao,Goa,West India,2021-11-06,None,None
S021199,ORD617663,C08716,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Mobile App,Online,Thiruvananthapuram,Kerala,South India,2021-11-06,None,None
S021200,ORD387041,C06294,P012,Fusion Keyboard,Accessories,3,2500,0.0,7500.0,3600,3900.0,UPI,Website,Online,Thiruvananthapuram,Kerala,South India,2021-11-06,None,None
S021201,ORD521133,C02065,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP059,New Delhi,Delhi,North India,2021-11-06,None,None
S021202,ORD893536,C11424,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Store,SP060,Kozhikode,Kerala,South India,2021-11-06,None,None
S021203,ORD200739,C07197,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Website,Online,Visakhapatnam,Andhra Pradesh,South India,2021-11-06,None,None
S021204,ORD289850,C12605,P002,FusionBook Pro,Laptops,36,95000,20.0,2736000.0,2520000,216000.0,Net Banking,Corporate Team,SP007,Surat,Gujarat,West India,2021-11-06,None,None
S021205,ORD422058,C01854,P001,FusionBook Air,Laptops,43,60000,20.0,2064000.0,1935000,129000.0,Net Banking,Corporate Team,SP035,Hyderabad,Telangana,South India,2021-11-06,None,None
S021206,ORD755967,C03161,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,UPI,Website,Online,Ahmedabad,Gujarat,West India,2021-11-06,None,None
S021207,ORD410316,C07089,P013,Fusion Mouse,Accessories,2,1200,0.0,2400.0,1200,1200.0,UPI,Website,Online,New Delhi,Delhi,North India,2021-11-06,None,None
S021208,ORD789160,C13904,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,Credit Card,Website,Online,Jaipur,Rajasthan,West India,2021-11-06,None,None
S021209,ORD739924,C01088,P002,FusionBook Pro,Laptops,55,95000,10.0,4702500.0,3850000,852500.0,Net Banking,Corporate Team,SP051,Bhubaneswar,Odisha,East India,2021-11-06,None,None
S021210,ORD524315,C07092,P011,Fusion Case,Accessories,3,800,0.0,2400.0,600,1800.0,Credit Card,Website,Online,Gurugram,Haryana,North India,2021-11-06,None,None
S021211,ORD586213,C13746,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Store,SP057,Kolkata,West Bengal,East India,2021-11-06,None,None
S021212,ORD257910,C11339,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Credit Card,Website,Online,New Delhi,Delhi,North India,2021-11-06,None,None
S021213,ORD243810,C05385,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021214,ORD124600,C07830,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Mobile App,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021215,ORD211808,C06618,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Store,SP024,Noida,Uttar Pradesh,North India,2021-11-06,None,None
S021216,ORD918682,C12868,P010,Fusion Charger,Accessories,12,1500,10.0,16200.0,6000,10200.0,Net Banking,Corporate Team,SP015,Raipur,Chhattisgarh,Central India,2021-11-06,None,None
S021217,ORD249515,C13484,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,New Delhi,Delhi,North India,2021-11-06,None,None
S021218,ORD557327,C14705,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Noida,Uttar Pradesh,North India,2021-11-06,None,None
S021219,ORD108770,C11317,P002,FusionBook Pro,Laptops,88,95000,20.0,6688000.0,6160000,528000.0,Net Banking,Corporate Team,SP067,Jodhpur,Rajasthan,West India,2021-11-06,None,None
S021220,ORD687411,C08174,P002,FusionBook Pro,Laptops,30,95000,10.0,2565000.0,2100000,465000.0,Net Banking,Corporate Team,SP047,Bengaluru,Karnataka,South India,2021-11-06,None,None
S021221,ORD229458,C07419,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Website,Online,Gurugram,Haryana,North India,2021-11-06,None,None
S021222,ORD425429,C05953,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Pune,Maharashtra,West India,2021-11-06,None,None
S021223,ORD921554,C02996,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Debit Card,Website,Online,Margao,Goa,West India,2021-11-06,None,None
S021224,ORD839824,C07895,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Store,SP059,Kolkata,West Bengal,East India,2021-11-06,None,None
S021225,ORD493015,C06106,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,UPI,Mobile App,Online,Ludhiana,Punjab,North India,2021-11-06,None,None
S021226,ORD514105,C11222,P005,FusionPhone X,Smartphones,22,35000,15.0,654500.0,550000,104500.0,Net Banking,Corporate Team,SP014,Jaipur,Rajasthan,West India,2021-11-06,None,None
S021227,ORD431840,C08251,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,Debit Card,Store,SP015,Raipur,Chhattisgarh,Central India,2021-11-06,None,None
S021228,ORD461568,C14284,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Website,Online,Bengaluru,Karnataka,South India,2021-11-06,None,None
S021229,ORD148912,C06601,P009,Fusion Earbuds,Accessories,20,3000,10.0,54000.0,30000,24000.0,Net Banking,Corporate Team,SP036,Jodhpur,Rajasthan,West India,2021-11-06,None,None
S021230,ORD972882,C05344,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Credit Card,Website,Online,Noida,Uttar Pradesh,North India,2021-11-06,None,None
S021231,ORD306383,C09578,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Store,SP015,Jaipur,Rajasthan,West India,2021-11-06,None,None
S021232,ORD105759,C13597,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Website,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021233,ORD778572,C08364,P005,FusionPhone X,Smartphones,76,35000,15.0,2261000.0,1900000,361000.0,Net Banking,Corporate Team,SP020,Ahmedabad,Gujarat,West India,2021-11-06,None,None
S021234,ORD216516,C14504,P017,Fusion Watch Lite,Wearables,1,5000,0.0,5000.0,2500,2500.0,UPI,Store,SP037,Mumbai,Maharashtra,West India,2021-11-06,None,None
S021235,ORD884282,C02300,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,Cash,Store,SP017,New Delhi,Delhi,North India,2021-11-06,None,None
S021236,ORD281447,C11722,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,UPI,Store,SP088,New Delhi,Delhi,North India,2021-11-06,None,None
S021237,ORD295553,C01955,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Store,SP017,Thiruvananthapuram,Kerala,South India,2021-11-06,None,None
S021238,ORD741023,C06113,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Store,SP038,New Delhi,Delhi,North India,2021-11-06,None,None
S021239,ORD545107,C02293,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Mobile App,Online,Kozhikode,Kerala,South India,2021-11-06,None,None
S021240,ORD963466,C09347,P012,Fusion Keyboard,Accessories,2,2500,0.0,5000.0,2400,2600.0,UPI,Mobile App,Online,Chennai,Tamil Nadu,South India,2021-11-06,None,None
S021241,ORD634119,C13527,P004,FusionPhone Lite,Smartphones,87,15000,20.0,1044000.0,870000,174000.0,Net Banking,Corporate Team,SP093,Pune,Maharashtra,West India,2021-11-06,None,None
S021242,ORD500464,C03126,P001,FusionBook Air,Laptops,38,60000,10.0,2052000.0,1710000,342000.0,Net Banking,Corporate Team,SP076,Jaipur,Rajasthan,West India,2021-11-06,None,None
S021243,ORD521319,C12661,P010,Fusion Charger,Accessories,76,1500,20.0,91200.0,38000,53200.0,Net Banking,Corporate Team,SP025,Kolkata,West Bengal,East India,2021-11-06,None,None
S021244,ORD934435,C08002,P002,FusionBook Pro,Laptops,50,95000,20.0,3800000.0,3500000,300000.0,Net Banking,Corporate Team,SP056,Vijayawada,Andhra Pradesh,South India,2021-11-06,None,None
S021245,ORD759091,C10761,P001,FusionBook Air,Laptops,39,60000,20.0,1872000.0,1755000,117000.0,Net Banking,Corporate Team,SP039,Thiruvananthapuram,Kerala,South India,2021-11-06,None,None
S021246,ORD670864,C14844,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,UPI,Store,SP031,Hyderabad,Telangana,South India,2021-11-06,None,None
S021247,ORD510174,C02962,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Store,SP050,Bhopal,Madhya Pradesh,Central India,2021-11-06,None,None
S021248,ORD494742,C02019,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Credit Card,Store,SP088,New Delhi,Delhi,North India,2021-11-06,None,None
S021249,ORD285437,C04354,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Mobile App,Online,Margao,Goa,West India,2021-11-06,None,None
S021250,ORD617033,C04155,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Credit Card,Website,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021251,ORD158290,C04264,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Mobile App,Online,Coimbatore,Tamil Nadu,South India,2021-11-06,None,None
S021252,ORD892970,C10380,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Vijayawada,Andhra Pradesh,South India,2021-11-06,None,None
S021253,ORD474017,C09878,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Mobile App,Online,Mumbai,Maharashtra,West India,2021-11-06,None,None
S021254,ORD789214,C11339,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Store,SP037,New Delhi,Delhi,North India,2021-11-06,None,None
S021255,ORD419802,C04631,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,Credit Card,Mobile App,Online,Visakhapatnam,Andhra Pradesh,South India,2021-11-06,None,None
S021256,ORD695768,C02764,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Cash,Store,SP025,Gwalior,Madhya Pradesh,Central India,2021-11-06,None,None
S021257,ORD389720,C09349,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Website,Online,Kochi,Kerala,South India,2021-11-06,None,None
S021258,ORD324671,C13196,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Debit Card,Mobile App,Online,Ludhiana,Punjab,North India,2021-11-06,None,None
S021259,ORD792526,C12729,P007,FusionTab Mini,Tablets,65,22000,20.0,1144000.0,975000,169000.0,Net Banking,Corporate Team,SP071,Kochi,Kerala,South India,2021-11-06,None,None
S021260,ORD951350,C00747,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,UPI,Store,SP002,Faridabad,Haryana,North India,2021-11-06,None,None
S021261,ORD582754,C08687,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Credit Card,Website,Online,Kochi,Kerala,South India,2021-11-06,None,None
S021262,ORD481886,C13821,P011,Fusion Case,Accessories,2,800,0.0,1600.0,400,1200.0,Debit Card,Store,SP063,Raipur,Chhattisgarh,Central India,2021-11-06,None,None
S021263,ORD660962,C04777,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,Credit Card,Mobile App,Online,Kanpur,Uttar Pradesh,North India,2021-11-06,None,None
S021264,ORD695447,C06759,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Debit Card,Mobile App,Online,Visakhapatnam,Andhra Pradesh,South India,2021-11-06,None,None
S021265,ORD352366,C08052,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,Debit Card,Website,Online,Bhopal,Madhya Pradesh,Central India,2021-11-06,None,None
S021266,ORD527113,C08018,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Website,Online,Kolkata,West Bengal,East India,2021-11-06,None,None
S021267,ORD494754,C13975,P009,Fusion Earbuds,Accessories,1,3000,0.0,3000.0,1500,1500.0,UPI,Website,Online,Vijayawada,Andhra Pradesh,South India,2021-11-06,None,None
S021268,ORD901024,C04847,P005,FusionPhone X,Smartphones,1,35000,0.0,35000.0,25000,10000.0,UPI,Mobile App,Online,Amritsar,Punjab,North India,2021-11-06,None,None
S021269,ORD910836,C01110,P002,FusionBook Pro,Laptops,1,95000,0.0,95000.0,70000,25000.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021270,ORD967025,C13094,P011,Fusion Case,Accessories,1,800,0.0,800.0,200,600.0,Debit Card,Website,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021271,ORD854936,C09340,P001,FusionBook Air,Laptops,17,60000,15.0,867000.0,765000,102000.0,Net Banking,Corporate Team,SP037,Hyderabad,Telangana,South India,2021-11-06,None,None
S021272,ORD918991,C04613,P013,Fusion Mouse,Accessories,1,1200,0.0,1200.0,600,600.0,UPI,Mobile App,Online,New Delhi,Delhi,North India,2021-11-06,None,None
S021273,ORD667108,C03265,P010,Fusion Charger,Accessories,1,1500,0.0,1500.0,500,1000.0,UPI,Mobile App,Online,Gurugram,Haryana,North India,2021-11-06,None,None
S021274,ORD508239,C13846,P004,FusionPhone Lite,Smartphones,1,15000,0.0,15000.0,10000,5000.0,UPI,Mobile App,Online,Hyderabad,Telangana,South India,2021-11-06,None,None
S021275,ORD886995,C10613,P014,FusionView 24,Monitors,45,12000,10.0,486000.0,360000,126000.0,Net Banking,Corporate Team,SP032,Thiruvananthapuram,Kerala,South India,2021-11-06,None,None
S021276,ORD771960,C02468,P005,FusionPhone X,Smartphones,40,35000,15.0,1190000.0,1000000,190000.0,Net Banking,Corporate Team,SP074,Panipat,Haryana,North India,2021-11-07,None,None
S021277,ORD926891,C10586,P001,FusionBook Air,Laptops,1,60000,0.0,60000.0,45000,15000.0,Credit Card,Mobile App,Online,Margao,Goa,West India,2021-11-07,None,None
S021278,ORD484508,C02339,P009,Fusion Earbuds,Accessories,62,3000,20.0,148800.0,93000,55800.0,Net Banking,Corporate Team,SP003,Ahmedabad,Gujarat,West India,2021-11-07,None,None
S021279,ORD602734,C12514,P004,FusionPhone Lite,Smartphones,11,15000,15.0,140250.0,110000,30250.0,Net Banking,Corporate Team,SP031,Kanpur,Uttar Pradesh,North India,2021-11-07,None,None
S021280,ORD462347,C13837,P002,FusionBook Pro,Laptops,33,95000,20.0,2508000.0,2310000,198000.0,Net Banking,Corporate Team,SP014,Hyderabad,Telangana,South India,2021-11-07,None,None
S021281,ORD121329,C13189,P010,Fusion Charger,Accessories,3,1500,0.0,4500.0,1500,3000.0,Debit Card,Store,SP046,Dibrugarh,Assam,East India,2021-11-07,None,None
S021282,ORD166894,C06220,P012,Fusion Keyboard,Accessories,1,2500,0.0,2500.0,1200,1300.0,Credit Card,Mobile App,Online,Chennai,Tamil Nadu,South India,2021-11-07,None,None
