inventory_id,product_id,warehouse,opening_stock,closing_stock,restock_quantity,inventory_date,event_type,event_description
INV001126,P009,Delhi_WH,1490,1990,1935,2022-08-01,None,None
INV001127,P009,Mumbai_WH,3466,1067,4191,2022-08-01,None,None
INV001128,P009,Bengaluru_WH,2502,1389,2993,2022-08-01,None,None
INV001129,P009,Kolkata_WH,1283,550,1605,2022-08-01,None,None
INV001130,P009,Hyderabad_WH,2367,2862,6035,2022-08-01,None,None
INV001131,P010,Delhi_WH,2200,6813,5380,2022-08-01,None,None
INV001132,P010,Mumbai_WH,576,2367,4149,2022-08-01,None,None
INV001133,P010,Bengaluru_WH,741,1319,1161,2022-08-01,None,None
INV001134,P010,Kolkata_WH,2462,1827,1081,2022-08-01,None,None
INV001135,P010,Hyderabad_WH,422,230,3077,2022-08-01,None,None
INV001136,P011,Delhi_WH,1894,993,1813,2022-08-01,None,None
INV001137,P011,Mumbai_WH,3844,4980,6320,2022-08-01,None,None
INV001138,P011,Bengaluru_WH,4144,9607,6547,2022-08-01,None,None
INV001139,P011,Kolkata_WH,2743,1115,6615,2022-08-01,None,None
INV001140,P011,Hyderabad_WH,4501,2834,1165,2022-08-01,None,None
INV001141,P012,Delhi_WH,1894,4268,3695,2022-08-01,None,None
INV001142,P012,Mumbai_WH,4083,3156,796,2022-08-01,None,None
INV001143,P012,Bengaluru_WH,4667,142,619,2022-08-01,None,None
INV001144,P012,Kolkata_WH,4295,1312,5180,2022-08-01,None,None
INV001145,P012,Hyderabad_WH,941,1731,7664,2022-08-01,None,None
INV001146,P013,Delhi_WH,3914,5867,2677,2022-08-01,None,None
INV001147,P013,Mumbai_WH,1883,1090,9006,2022-08-01,None,None
INV001148,P013,Bengaluru_WH,3396,3684,1968,2022-08-01,None,None
INV001149,P013,Kolkata_WH,1047,1464,1490,2022-08-01,None,None
INV001150,P013,Hyderabad_WH,415,2837,8605,2022-08-01,None,None
INV001151,P014,Delhi_WH,3198,8639,7073,2022-08-01,None,None
INV001152,P014,Mumbai_WH,4334,1617,8381,2022-08-01,None,None
INV001153,P014,Bengaluru_WH,3654,4346,2584,2022-08-01,None,None
INV001154,P014,Kolkata_WH,3375,1174,869,2022-08-01,None,None
INV001155,P014,Hyderabad_WH,3451,708,4058,2022-08-01,None,None
INV001156,P015,Delhi_WH,2929,3546,5546,2022-08-01,None,None
INV001157,P015,Mumbai_WH,1974,8107,6345,2022-08-01,None,None
INV001158,P015,Bengaluru_WH,1907,2614,2358,2022-08-01,None,None
INV001159,P015,Kolkata_WH,254,4197,9387,2022-08-01,None,None
INV001160,P015,Hyderabad_WH,1789,1358,1587,2022-08-01,None,None
INV001161,P016,Delhi_WH,2567,9247,6842,2022-08-01,None,None
INV001162,P016,Mumbai_WH,2327,3352,2471,2022-08-01,None,None
INV001163,P016,Bengaluru_WH,1817,4829,7186,2022-08-01,None,None
INV001164,P016,Kolkata_WH,4536,9512,4998,2022-08-01,None,None
INV001165,P016,Hyderabad_WH,225,4397,9823,2022-08-01,None,None
INV001166,P017,Delhi_WH,1815,418,3065,2022-08-01,None,None
INV001167,P017,Mumbai_WH,2187,4408,7205,2022-08-01,None,None
INV001168,P017,Bengaluru_WH,3402,4640,5021,2022-08-01,None,None
INV001169,P017,Kolkata_WH,1006,3462,5922,2022-08-01,None,None
INV001170,P017,Hyderabad_WH,3534,1843,8579,2022-08-01,None,None
INV001171,P018,Delhi_WH,3552,5578,9978,2022-08-01,None,None
INV001172,P018,Mumbai_WH,1132,8631,9402,2022-08-01,None,None
INV001173,P018,Bengaluru_WH,802,1405,1138,2022-08-01,None,None
INV001174,P018,Kolkata_WH,3282,10416,9178,2022-08-01,None,None
INV001175,P018,Hyderabad_WH,3171,1027,3404,2022-08-01,None,None
INV001176,P001,Delhi_WH,3214,5414,7010,2022-09-01,None,None
INV001177,P001,Mumbai_WH,1000,7148,8853,2022-09-01,None,None
INV001178,P001,Bengaluru_WH,356,1198,3212,2022-09-01,None,None
INV001179,P001,Kolkata_WH,2313,1558,3211,2022-09-01,None,None
INV001180,P001,Hyderabad_WH,417,1984,5079,2022-09-01,None,None
INV001181,P002,Delhi_WH,2610,11414,9865,2022-09-01,None,None
INV001182,P002,Mumbai_WH,2488,4461,5262,2022-09-01,None,None
INV001183,P002,Bengaluru_WH,1674,5695,4439,2022-09-01,None,None
INV001184,P002,Kolkata_WH,3761,3216,8088,2022-09-01,None,None
INV001185,P002,Hyderabad_WH,4005,3664,2193,2022-09-01,None,None
INV001186,P003,Delhi_WH,2918,145,9871,2022-09-01,None,None
INV001187,P003,Mumbai_WH,307,534,3641,2022-09-01,None,None
INV001188,P003,Bengaluru_WH,3090,4058,6516,2022-09-01,None,None
INV001189,P003,Kolkata_WH,4605,823,2627,2022-09-01,None,None
INV001190,P003,Hyderabad_WH,1752,3051,7978,2022-09-01,None,None
INV001191,P004,Delhi_WH,768,2692,2430,2022-09-01,None,None
INV001192,P004,Mumbai_WH,4837,10979,8284,2022-09-01,None,None
INV001193,P004,Bengaluru_WH,3341,3964,2734,2022-09-01,None,None
INV001194,P004,Kolkata_WH,3193,3704,2321,2022-09-01,None,None
INV001195,P004,Hyderabad_WH,1511,3135,5615,2022-09-01,None,None
INV001196,P005,Delhi_WH,793,4190,4623,2022-09-01,None,None
INV001197,P005,Mumbai_WH,3452,3033,794,2022-09-01,None,None
INV001198,P005,Bengaluru_WH,2323,1524,1013,2022-09-01,None,None
INV001199,P005,Kolkata_WH,4501,6947,5707,2022-09-01,None,None
INV001200,P005,Hyderabad_WH,1407,3092,4573,2022-09-01,None,None
INV001201,P007,Delhi_WH,870,1313,2085,2022-09-01,None,None
INV001202,P007,Mumbai_WH,367,276,8368,2022-09-01,None,None
INV001203,P007,Bengaluru_WH,581,794,9570,2022-09-01,None,None
INV001204,P007,Kolkata_WH,3368,5383,8740,2022-09-01,None,None
INV001205,P007,Hyderabad_WH,1579,2357,3671,2022-09-01,None,None
INV001206,P008,Delhi_WH,3185,1365,4093,2022-09-01,None,None
INV001207,P008,Mumbai_WH,183,514,5732,2022-09-01,None,None
INV001208,P008,Bengaluru_WH,2223,2506,5942,2022-09-01,None,None
INV001209,P008,Kolkata_WH,1987,3019,1543,2022-09-01,None,None
INV001210,P008,Hyderabad_WH,3796,12277,9397,2022-09-01,None,None
INV001211,P009,Delhi_WH,4014,3022,1910,2022-09-01,None,None
INV001212,P009,Mumbai_WH,101,999,7832,2022-09-01,None,None
INV001213,P009,Bengaluru_WH,3748,2271,566,2022-09-01,None,None
INV001214,P009,Kolkata_WH,1955,4166,7474,2022-09-01,None,None
INV001215,P009,Hyderabad_WH,4443,2682,6124,2022-09-01,None,None
INV001216,P010,Delhi_WH,2829,4066,6607,2022-09-01,None,None
INV001217,P010,Mumbai_WH,4488,2245,6232,2022-09-01,None,None
INV001218,P010,Bengaluru_WH,1806,1048,9007,2022-09-01,None,None
INV001219,P010,Kolkata_WH,535,5914,5907,2022-09-01,None,None
INV001220,P010,Hyderabad_WH,315,527,508,2022-09-01,None,None
INV001221,P011,Delhi_WH,2008,5043,3191,2022-09-01,None,None
INV001222,P011,Mumbai_WH,1258,2575,5405,2022-09-01,None,None
INV001223,P011,Bengaluru_WH,2302,6026,9650,2022-09-01,None,None
INV001224,P011,Kolkata_WH,2443,3489,2725,2022-09-01,None,None
INV001225,P011,Hyderabad_WH,2348,9681,9388,2022-09-01,None,None
INV001226,P012,Delhi_WH,417,3139,5151,2022-09-01,None,None
INV001227,P012,Mumbai_WH,3806,3064,734,2022-09-01,None,None
INV001228,P012,Bengaluru_WH,1109,3625,4285,2022-09-01,None,None
INV001229,P012,Kolkata_WH,4671,8954,5917,2022-09-01,None,None
INV001230,P012,Hyderabad_WH,2301,4280,7146,2022-09-01,None,None
INV001231,P013,Delhi_WH,2323,1423,4281,2022-09-01,None,None
INV001232,P013,Mumbai_WH,1837,7592,5773,2022-09-01,None,None
INV001233,P013,Bengaluru_WH,1893,923,4328,2022-09-01,None,None
INV001234,P013,Kolkata_WH,4248,2863,1979,2022-09-01,None,None
INV001235,P013,Hyderabad_WH,3459,4293,6898,2022-09-01,None,None
INV001236,P014,Delhi_WH,3986,6072,2520,2022-09-01,None,None
INV001237,P014,Mumbai_WH,685,2513,4164,2022-09-01,None,None
INV001238,P014,Bengaluru_WH,2494,1367,1797,2022-09-01,None,None
INV001239,P014,Kolkata_WH,4660,6168,1692,2022-09-01,None,None
INV001240,P014,Hyderabad_WH,4883,9173,9629,2022-09-01,None,None
INV001241,P015,Delhi_WH,3285,4664,7720,2022-09-01,None,None
INV001242,P015,Mumbai_WH,565,2268,2629,2022-09-01,None,None
INV001243,P015,Bengaluru_WH,4556,3468,4726,2022-09-01,None,None
INV001244,P015,Kolkata_WH,4555,3910,8731,2022-09-01,None,None
INV001245,P015,Hyderabad_WH,2859,3343,9601,2022-09-01,None,None
INV001246,P016,Delhi_WH,4788,3037,2542,2022-09-01,None,None
INV001247,P016,Mumbai_WH,938,434,2506,2022-09-01,None,None
INV001248,P016,Bengaluru_WH,2232,5809,4816,2022-09-01,None,None
INV001249,P016,Kolkata_WH,4294,5648,6712,2022-09-01,None,None
INV001250,P016,Hyderabad_WH,2729,2087,3600,2022-09-01,None,None
INV001251,P017,Delhi_WH,183,1998,8221,2022-09-01,None,None
INV001252,P017,Mumbai_WH,3374,1916,1072,2022-09-01,None,None
INV001253,P017,Bengaluru_WH,3750,2716,9155,2022-09-01,None,None
INV001254,P017,Kolkata_WH,1389,1037,2916,2022-09-01,None,None
INV001255,P017,Hyderabad_WH,2300,1471,3070,2022-09-01,None,None
INV001256,P018,Delhi_WH,3252,1977,5861,2022-09-01,None,None
INV001257,P018,Mumbai_WH,4129,283,2619,2022-09-01,None,None
INV001258,P018,Bengaluru_WH,3389,8546,6040,2022-09-01,None,None
INV001259,P018,Kolkata_WH,5000,9768,5285,2022-09-01,None,None
INV001260,P018,Hyderabad_WH,283,5135,6071,2022-09-01,None,None
INV001261,P001,Delhi_WH,704,6052,5754,2022-10-01,None,None
INV001262,P001,Mumbai_WH,4973,1027,4872,2022-10-01,None,None
INV001263,P001,Bengaluru_WH,4257,1377,3575,2022-10-01,None,None
INV001264,P001,Kolkata_WH,354,1359,1705,2022-10-01,None,None
INV001265,P001,Hyderabad_WH,1027,1190,7676,2022-10-01,None,None
INV001266,P002,Delhi_WH,1194,600,3310,2022-10-01,None,None
INV001267,P002,Mumbai_WH,423,3562,8930,2022-10-01,None,None
INV001268,P002,Bengaluru_WH,3316,537,5881,2022-10-01,None,None
INV001269,P002,Kolkata_WH,4909,6237,7937,2022-10-01,None,None
INV001270,P002,Hyderabad_WH,2252,3093,4210,2022-10-01,None,None
INV001271,P003,Delhi_WH,4301,12203,9099,2022-10-01,None,None
INV001272,P003,Mumbai_WH,4330,4665,3884,2022-10-01,None,None
INV001273,P003,Bengaluru_WH,2702,991,3540,2022-10-01,None,None
INV001274,P003,Kolkata_WH,1327,492,5239,2022-10-01,None,None
INV001275,P003,Hyderabad_WH,2343,2666,664,2022-10-01,None,None
INV001276,P004,Delhi_WH,233,1271,7727,2022-10-01,None,None
INV001277,P004,Mumbai_WH,3026,3258,1018,2022-10-01,None,None
INV001278,P004,Bengaluru_WH,4842,5588,2565,2022-10-01,None,None
INV001279,P004,Kolkata_WH,3004,2565,1266,2022-10-01,None,None
INV001280,P004,Hyderabad_WH,1665,5792,8208,2022-10-01,None,None
INV001281,P005,Delhi_WH,4818,4325,5672,2022-10-01,None,None
INV001282,P005,Mumbai_WH,2785,1834,2168,2022-10-01,None,None
INV001283,P005,Bengaluru_WH,1214,3186,4482,2022-10-01,None,None
INV001284,P005,Kolkata_WH,1090,4826,9271,2022-10-01,None,None
INV001285,P005,Hyderabad_WH,2152,5901,5502,2022-10-01,None,None
INV001286,P007,Delhi_WH,2506,682,1019,2022-10-01,None,None
INV001287,P007,Mumbai_WH,3344,2969,5500,2022-10-01,None,None
INV001288,P007,Bengaluru_WH,4333,6905,3148,2022-10-01,None,None
INV001289,P007,Kolkata_WH,1615,1848,4391,2022-10-01,None,None
INV001290,P007,Hyderabad_WH,4907,1099,4416,2022-10-01,None,None
INV001291,P008,Delhi_WH,4277,953,7358,2022-10-01,None,None
INV001292,P008,Mumbai_WH,2242,755,805,2022-10-01,None,None
INV001293,P008,Bengaluru_WH,4144,6587,3480,2022-10-01,None,None
INV001294,P008,Kolkata_WH,3670,2928,2063,2022-10-01,None,None
INV001295,P008,Hyderabad_WH,456,4075,8645,2022-10-01,None,None
INV001296,P009,Delhi_WH,2608,637,6720,2022-10-01,None,None
INV001297,P009,Mumbai_WH,4988,5682,9919,2022-10-01,None,None
INV001298,P009,Bengaluru_WH,482,4132,4151,2022-10-01,None,None
INV001299,P009,Kolkata_WH,672,873,1544,2022-10-01,None,None
INV001300,P009,Hyderabad_WH,2130,10836,8869,2022-10-01,None,None
INV001301,P010,Delhi_WH,1144,988,8575,2022-10-01,None,None
INV001302,P010,Mumbai_WH,427,2099,2376,2022-10-01,None,None
INV001303,P010,Bengaluru_WH,670,2722,8341,2022-10-01,None,None
INV001304,P010,Kolkata_WH,3070,2073,9333,2022-10-01,None,None
INV001305,P010,Hyderabad_WH,4645,5268,1659,2022-10-01,None,None
INV001306,P011,Delhi_WH,1022,987,5828,2022-10-01,None,None
INV001307,P011,Mumbai_WH,1319,1098,7596,2022-10-01,None,None
INV001308,P011,Bengaluru_WH,1026,4667,3662,2022-10-01,None,None
INV001309,P011,Kolkata_WH,1769,5562,7990,2022-10-01,None,None
INV001310,P011,Hyderabad_WH,4262,10338,6712,2022-10-01,None,None
INV001311,P012,Delhi_WH,930,8837,8883,2022-10-01,None,None
INV001312,P012,Mumbai_WH,4199,9753,9278,2022-10-01,None,None
INV001313,P012,Bengaluru_WH,772,59,1362,2022-10-01,None,None
INV001314,P012,Kolkata_WH,2659,5834,5834,2022-10-01,None,None
INV001315,P012,Hyderabad_WH,3365,4408,1413,2022-10-01,None,None
INV001316,P013,Delhi_WH,2465,1904,2223,2022-10-01,None,None
INV001317,P013,Mumbai_WH,3480,6133,7574,2022-10-01,None,None
INV001318,P013,Bengaluru_WH,1439,1878,2951,2022-10-01,None,None
INV001319,P013,Kolkata_WH,1742,4621,5326,2022-10-01,None,None
INV001320,P013,Hyderabad_WH,3476,4461,2716,2022-10-01,None,None
INV001321,P014,Delhi_WH,4198,6220,4360,2022-10-01,None,None
INV001322,P014,Mumbai_WH,2771,5107,9214,2022-10-01,None,None
INV001323,P014,Bengaluru_WH,1533,297,9278,2022-10-01,None,None
INV001324,P014,Kolkata_WH,1977,5977,4521,2022-10-01,None,None
INV001325,P014,Hyderabad_WH,1715,3736,5181,2022-10-01,None,None
INV001326,P015,Delhi_WH,325,3165,7106,2022-10-01,None,None
INV001327,P015,Mumbai_WH,2500,11283,9250,2022-10-01,None,None
INV001328,P015,Bengaluru_WH,3496,354,2743,2022-10-01,None,None
INV001329,P015,Kolkata_WH,4730,4516,4191,2022-10-01,None,None
INV001330,P015,Hyderabad_WH,3240,8954,9012,2022-10-01,None,None
INV001331,P016,Delhi_WH,2861,3489,7764,2022-10-01,None,None
INV001332,P016,Mumbai_WH,161,4986,8695,2022-10-01,None,None
INV001333,P016,Bengaluru_WH,4153,155,748,2022-10-01,None,None
INV001334,P016,Kolkata_WH,1062,3490,8348,2022-10-01,None,None
INV001335,P016,Hyderabad_WH,4780,8461,5693,2022-10-01,None,None
INV001336,P017,Delhi_WH,2906,2516,8009,2022-10-01,None,None
INV001337,P017,Mumbai_WH,3039,10583,9979,2022-10-01,None,None
INV001338,P017,Bengaluru_WH,4321,5930,6251,2022-10-01,None,None
INV001339,P017,Kolkata_WH,2719,2005,2280,2022-10-01,None,None
INV001340,P017,Hyderabad_WH,392,3076,6508,2022-10-01,None,None
INV001341,P018,Delhi_WH,3402,4239,4198,2022-10-01,None,None
INV001342,P018,Mumbai_WH,614,446,1132,2022-10-01,None,None
INV001343,P018,Bengaluru_WH,3180,6682,4564,2022-10-01,None,None
INV001344,P018,Kolkata_WH,3691,1072,7352,2022-10-01,None,None
INV001345,P018,Hyderabad_WH,3446,8963,7721,2022-10-01,None,None
INV001346,P001,Delhi_WH,634,268,2424,2022-11-01,None,None
INV001347,P001,Mumbai_WH,3242,1283,9698,2022-11-01,None,None
INV001348,P001,Bengaluru_WH,2005,7638,9179,2022-11-01,None,None
INV001349,P001,Kolkata_WH,4009,1266,7629,2022-11-01,None,None
INV001350,P001,Hyderabad_WH,2486,5466,6920,2022-11-01,None,None
INV001351,P002,Delhi_WH,805,4275,9465,2022-11-01,None,None
INV001352,P002,Mumbai_WH,4030,1578,2054,2022-11-01,None,None
INV001353,P002,Bengaluru_WH,416,3514,3140,2022-11-01,None,None
INV001354,P002,Kolkata_WH,1876,1761,3179,2022-11-01,None,None
INV001355,P002,Hyderabad_WH,1997,2114,7433,2022-11-01,None,None
INV001356,P003,Delhi_WH,682,4116,5852,2022-11-01,None,None
INV001357,P003,Mumbai_WH,4704,5456,3422,2022-11-01,None,None
INV001358,P003,Bengaluru_WH,4286,1880,6351,2022-11-01,None,None
INV001359,P003,Kolkata_WH,4193,4843,2313,2022-11-01,None,None
INV001360,P003,Hyderabad_WH,4118,1648,4068,2022-11-01,None,None
INV001361,P004,Delhi_WH,438,281,1759,2022-11-01,None,None
INV001362,P004,Mumbai_WH,3909,897,5074,2022-11-01,None,None
INV001363,P004,Bengaluru_WH,2930,2153,5194,2022-11-01,None,None
INV001364,P004,Kolkata_WH,1020,3683,4816,2022-11-01,None,None
INV001365,P004,Hyderabad_WH,3226,2487,3268,2022-11-01,None,None
INV001366,P005,Delhi_WH,459,104,4079,2022-11-01,None,None
INV001367,P005,Mumbai_WH,2155,3052,5488,2022-11-01,None,None
INV001368,P005,Bengaluru_WH,1557,6586,7777,2022-11-01,None,None
INV001369,P005,Kolkata_WH,615,26,702,2022-11-01,None,None
INV001370,P005,Hyderabad_WH,1988,2115,1029,2022-11-01,None,None
INV001371,P006,Delhi_WH,3026,710,945,2022-11-01,None,None
INV001372,P006,Mumbai_WH,2185,602,1465,2022-11-01,None,None
INV001373,P006,Bengaluru_WH,2178,3552,2426,2022-11-01,None,None
INV001374,P006,Kolkata_WH,1505,9318,9095,2022-11-01,None,None
INV001375,P006,Hyderabad_WH,3381,1357,4158,2022-11-01,None,None
INV001376,P007,Delhi_WH,732,336,1739,2022-11-01,None,None
INV001377,P007,Mumbai_WH,2772,3196,2611,2022-11-01,None,None
INV001378,P007,Bengaluru_WH,4857,9577,5336,2022-11-01,None,None
INV001379,P007,Kolkata_WH,2775,745,829,2022-11-01,None,None
INV001380,P007,Hyderabad_WH,304,4813,5647,2022-11-01,None,None
INV001381,P008,Delhi_WH,605,3221,7739,2022-11-01,None,None
INV001382,P008,Mumbai_WH,759,5242,8314,2022-11-01,None,None
INV001383,P008,Bengaluru_WH,4096,11346,8939,2022-11-01,None,None
INV001384,P008,Kolkata_WH,3888,8571,6584,2022-11-01,None,None
INV001385,P008,Hyderabad_WH,2705,2370,4860,2022-11-01,None,None
INV001386,P009,Delhi_WH,4554,2773,3345,2022-11-01,None,None
INV001387,P009,Mumbai_WH,865,1099,3564,2022-11-01,None,None
INV001388,P009,Bengaluru_WH,2684,1593,9952,2022-11-01,None,None
INV001389,P009,Kolkata_WH,4994,12773,8507,2022-11-01,None,None
INV001390,P009,Hyderabad_WH,3216,5332,7476,2022-11-01,None,None
INV001391,P010,Delhi_WH,4793,7003,8243,2022-11-01,None,None
INV001392,P010,Mumbai_WH,653,350,5886,2022-11-01,None,None
INV001393,P010,Bengaluru_WH,3653,6357,8348,2022-11-01,None,None
INV001394,P010,Kolkata_WH,2036,9114,8377,2022-11-01,None,None
INV001395,P010,Hyderabad_WH,1571,92,7855,2022-11-01,None,None
INV001396,P011,Delhi_WH,1823,1232,5966,2022-11-01,None,None
INV001397,P011,Mumbai_WH,3907,9722,6074,2022-11-01,None,None
INV001398,P011,Bengaluru_WH,1882,6899,6517,2022-11-01,None,None
INV001399,P011,Kolkata_WH,347,1869,6243,2022-11-01,None,None
INV001400,P011,Hyderabad_WH,4320,10420,7095,2022-11-01,None,None
INV001401,P012,Delhi_WH,4699,297,5636,2022-11-01,None,None
INV001402,P012,Mumbai_WH,3686,5392,4217,2022-11-01,None,None
INV001403,P012,Bengaluru_WH,3844,5057,4056,2022-11-01,None,None
INV001404,P012,Kolkata_WH,3663,3066,2463,2022-11-01,None,None
INV001405,P012,Hyderabad_WH,2115,5266,7555,2022-11-01,None,None
INV001406,P013,Delhi_WH,4207,4205,666,2022-11-01,None,None
INV001407,P013,Mumbai_WH,678,5128,9347,2022-11-01,None,None
INV001408,P013,Bengaluru_WH,3234,3335,1143,2022-11-01,None,None
INV001409,P013,Kolkata_WH,946,5019,6147,2022-11-01,None,None
INV001410,P013,Hyderabad_WH,2534,6160,7206,2022-11-01,None,None
INV001411,P014,Delhi_WH,2809,2718,2034,2022-11-01,None,None
INV001412,P014,Mumbai_WH,3365,4607,2281,2022-11-01,None,None
INV001413,P014,Bengaluru_WH,4426,6684,6155,2022-11-01,None,None
INV001414,P014,Kolkata_WH,2761,10861,9952,2022-11-01,None,None
INV001415,P014,Hyderabad_WH,1658,3595,9273,2022-11-01,None,None
INV001416,P015,Delhi_WH,1793,1293,8095,2022-11-01,None,None
INV001417,P015,Mumbai_WH,2932,1292,6343,2022-11-01,None,None
INV001418,P015,Bengaluru_WH,2138,4412,2927,2022-11-01,None,None
INV001419,P015,Kolkata_WH,3922,1891,8394,2022-11-01,None,None
INV001420,P015,Hyderabad_WH,2539,8440,8001,2022-11-01,None,None
INV001421,P016,Delhi_WH,3573,6250,4418,2022-11-01,None,None
INV001422,P016,Mumbai_WH,1673,2018,1368,2022-11-01,None,None
INV001423,P016,Bengaluru_WH,4494,2072,2012,2022-11-01,None,None
INV001424,P016,Kolkata_WH,2231,4611,4498,2022-11-01,None,None
INV001425,P016,Hyderabad_WH,134,5893,6421,2022-11-01,None,None
INV001426,P017,Delhi_WH,570,214,3753,2022-11-01,None,None
INV001427,P017,Mumbai_WH,4502,6410,4421,2022-11-01,None,None
INV001428,P017,Bengaluru_WH,4130,2117,6646,2022-11-01,None,None
INV001429,P017,Kolkata_WH,1271,5166,6279,2022-11-01,None,None
INV001430,P017,Hyderabad_WH,4704,4885,7247,2022-11-01,None,None
INV001431,P018,Delhi_WH,1483,4245,9991,2022-11-01,None,None
INV001432,P018,Mumbai_WH,4981,1753,7008,2022-11-01,None,None
INV001433,P018,Bengaluru_WH,2039,2521,3839,2022-11-01,None,None
INV001434,P018,Kolkata_WH,4023,6748,5257,2022-11-01,None,None
INV001435,P018,Hyderabad_WH,3153,1166,2356,2022-11-01,None,None
INV001436,P001,Delhi_WH,3841,8107,4700,2022-12-01,None,None
INV001437,P001,Mumbai_WH,902,2741,5146,2022-12-01,None,None
INV001438,P001,Bengaluru_WH,916,2666,2045,2022-12-01,None,None
INV001439,P001,Kolkata_WH,2166,3305,2028,2022-12-01,None,None
INV001440,P001,Hyderabad_WH,2004,3306,4237,2022-12-01,None,None
INV001441,P002,Delhi_WH,1068,6746,8295,2022-12-01,None,None
INV001442,P002,Mumbai_WH,3732,8062,6264,2022-12-01,None,None
INV001443,P002,Bengaluru_WH,1260,1078,2635,2022-12-01,None,None
INV001444,P002,Kolkata_WH,3174,10747,8183,2022-12-01,None,None
INV001445,P002,Hyderabad_WH,3151,6842,4588,2022-12-01,None,None
INV001446,P003,Delhi_WH,4760,4719,9032,2022-12-01,None,None
INV001447,P003,Mumbai_WH,3250,2133,6456,2022-12-01,None,None
INV001448,P003,Bengaluru_WH,2485,2358,5686,2022-12-01,None,None
INV001449,P003,Kolkata_WH,3621,4565,9485,2022-12-01,None,None
INV001450,P003,Hyderabad_WH,2149,10607,9751,2022-12-01,None,None
INV001451,P004,Delhi_WH,3119,7690,8828,2022-12-01,None,None
INV001452,P004,Mumbai_WH,3705,2699,1302,2022-12-01,None,None
INV001453,P004,Bengaluru_WH,2758,7374,6437,2022-12-01,None,None
INV001454,P004,Kolkata_WH,1578,8249,9479,2022-12-01,None,None
INV001455,P004,Hyderabad_WH,1092,2259,3759,2022-12-01,None,None
INV001456,P005,Delhi_WH,3460,9049,8882,2022-12-01,None,None
INV001457,P005,Mumbai_WH,1492,690,3992,2022-12-01,None,None
INV001458,P005,Bengaluru_WH,1869,1251,1847,2022-12-01,None,None
INV001459,P005,Kolkata_WH,3773,7886,7940,2022-12-01,None,None
INV001460,P005,Hyderabad_WH,1670,4103,5231,2022-12-01,None,None
INV001461,P006,Delhi_WH,2399,7142,9407,2022-12-01,None,None
INV001462,P006,Mumbai_WH,3548,5273,3375,2022-12-01,None,None
INV001463,P006,Bengaluru_WH,2266,502,2500,2022-12-01,None,None
INV001464,P006,Kolkata_WH,4758,1678,4212,2022-12-01,None,None
INV001465,P006,Hyderabad_WH,2922,8090,9222,2022-12-01,None,None
INV001466,P007,Delhi_WH,2761,1880,536,2022-12-01,None,None
INV001467,P007,Mumbai_WH,4813,5682,1410,2022-12-01,None,None
INV001468,P007,Bengaluru_WH,4325,613,3490,2022-12-01,None,None
INV001469,P007,Kolkata_WH,1327,1687,1788,2022-12-01,None,None
INV001470,P007,Hyderabad_WH,4169,1219,3965,2022-12-01,None,None
INV001471,P008,Delhi_WH,700,6262,7779,2022-12-01,None,None
INV001472,P008,Mumbai_WH,1418,2176,5459,2022-12-01,None,None
INV001473,P008,Bengaluru_WH,1733,2080,5220,2022-12-01,None,None
INV001474,P008,Kolkata_WH,2967,1636,5067,2022-12-01,None,None
INV001475,P008,Hyderabad_WH,4687,5866,1226,2022-12-01,None,None
