order_date,product_name,category,region,quantity,month,day,dayofweek,quarter,prev_demand,Predicted_Demand
2023-05-13,FusionPhone Ultra,Smartphones,South India,3,5,13,5,2,2.0,10.073764
2023-06-29,FusionPhone Ultra,Smartphones,South India,4,6,29,3,2,1.0,7.7516465
2023-11-04,FusionPhone Ultra,Smartphones,South India,1,11,4,5,4,2.0,10.71799
2024-01-22,FusionPhone Ultra,Smartphones,South India,5,1,22,0,1,3.0,7.91429
2024-06-03,FusionPhone Ultra,Smartphones,South India,2,6,3,0,2,3.0,7.1166267
2024-07-09,FusionPhone Ultra,Smartphones,South India,4,7,9,1,3,1.0,7.379461
2024-08-24,FusionPhone Ultra,Smartphones,South India,1,8,24,5,3,2.0,6.5375986
2024-09-29,FusionPhone Ultra,Smartphones,South India,2,9,29,6,3,1.0,6.5375986
2024-12-28,FusionPhone Ultra,Smartphones,South India,5,12,28,5,4,1.0,7.8284755
2022-11-09,FusionPhone Ultra,Smartphones,West India,3,11,9,2,4,2.0,7.5125747
2022-12-30,FusionPhone Ultra,Smartphones,West India,1,12,30,4,4,3.0,9.795527
2023-02-04,FusionPhone Ultra,Smartphones,West India,2,2,4,5,1,100.0,8.930051
2023-03-19,FusionPhone Ultra,Smartphones,West India,3,3,19,6,1,3.0,6.3383245
2023-05-05,FusionPhone Ultra,Smartphones,West India,1,5,5,4,2,1.0,7.021862
2023-07-03,FusionPhone Ultra,Smartphones,West India,2,7,3,0,3,1.0,8.857328
2023-08-17,FusionPhone Ultra,Smartphones,West India,1,8,17,3,3,2.0,8.395448
2023-10-11,FusionPhone Ultra,Smartphones,West India,3,10,11,2,4,204.0,8.60623
2023-11-23,FusionPhone Ultra,Smartphones,West India,1,11,23,3,4,2.0,5.7174234
2024-01-09,FusionPhone Ultra,Smartphones,West India,1,1,9,1,1,1.0,6.693092
2024-03-02,FusionPhone Ultra,Smartphones,West India,3,3,2,5,1,1.0,11.156002
2024-08-05,FusionPhone Ultra,Smartphones,West India,1,8,5,0,3,20.0,10.046997
2024-09-14,FusionPhone Ultra,Smartphones,West India,2,9,14,5,3,26.0,7.335242
2024-10-23,FusionPhone Ultra,Smartphones,West India,58,10,23,2,4,3.0,7.9036136
2021-09-19,FusionPhone X,Smartphones,Central India,1,9,19,6,3,1.0,8.289862
2021-11-20,FusionPhone X,Smartphones,Central India,2,11,20,5,4,1.0,8.061458
2022-03-16,FusionPhone X,Smartphones,Central India,2,3,16,2,1,1.0,6.2750144
2022-08-01,FusionPhone X,Smartphones,Central India,1,8,1,0,3,1.0,6.3372235
2022-11-04,FusionPhone X,Smartphones,Central India,2,11,4,4,4,1.0,8.710919
2023-02-10,FusionPhone X,Smartphones,Central India,1,2,10,4,1,1.0,5.4862165
2024-01-15,FusionPhone X,Smartphones,Central India,1,1,15,0,1,2.0,6.306056
2024-07-02,FusionPhone X,Smartphones,Central India,1,7,2,1,3,1.0,7.511358
2024-10-21,FusionPhone X,Smartphones,Central India,1,10,21,0,4,1.0,8.981301
2021-09-01,FusionPhone X,Smartphones,East India,1,9,1,2,3,2.0,7.003375
2021-10-30,FusionPhone X,Smartphones,East India,2,10,30,5,4,2.0,7.003375
2021-12-18,FusionPhone X,Smartphones,East India,2,12,18,5,4,1.0,6.559967
2022-02-23,FusionPhone X,Smartphones,East India,1,2,23,2,1,1.0,6.836429
2022-05-04,FusionPhone X,Smartphones,East India,1,5,4,2,2,2.0,6.106782
2022-07-28,FusionPhone X,Smartphones,East India,1,7,28,3,3,1.0,6.638515
2022-11-05,FusionPhone X,Smartphones,East India,1,11,5,5,4,1.0,18.229261
2023-03-27,FusionPhone X,Smartphones,East India,2,3,27,0,1,59.0,6.3814793
2023-10-01,FusionPhone X,Smartphones,East India,1,10,1,6,4,1.0,6.980703
2023-11-14,FusionPhone X,Smartphones,East India,1,11,14,1,4,3.0,7.2290254
2024-03-10,FusionPhone X,Smartphones,East India,1,3,10,6,1,1.0,17.616726
2024-05-30,FusionPhone X,Smartphones,East India,1,5,30,3,2,3.0,6.7542667
2024-08-18,FusionPhone X,Smartphones,East India,14,8,18,6,3,1.0,7.3839025
2024-11-02,FusionPhone X,Smartphones,East India,68,11,2,5,4,2.0,6.6492643
2021-10-19,FusionPhone X,Smartphones,North India,2,10,19,1,4,4.0,7.697389
2021-12-02,FusionPhone X,Smartphones,North India,1,12,2,3,4,2.0,12.103547
2022-01-26,FusionPhone X,Smartphones,North India,1,1,26,2,1,4.0,8.885818
2022-03-11,FusionPhone X,Smartphones,North India,1,3,11,4,1,1.0,6.9755187
2022-04-18,FusionPhone X,Smartphones,North India,1,4,18,0,2,1.0,6.1917048
2022-05-30,FusionPhone X,Smartphones,North India,1,5,30,0,2,26.0,6.710769
2022-07-05,FusionPhone X,Smartphones,North India,4,7,5,1,3,1.0,5.765993
2022-08-17,FusionPhone X,Smartphones,North India,3,8,17,2,3,2.0,5.765993
2022-11-13,FusionPhone X,Smartphones,North India,1,11,13,6,4,6.0,11.747497
2022-12-19,FusionPhone X,Smartphones,North India,1,12,19,0,4,1.0,7.685522
2023-02-07,FusionPhone X,Smartphones,North India,2,2,7,1,1,2.0,6.5177145
2023-03-28,FusionPhone X,Smartphones,North India,1,3,28,1,1,1.0,7.5802608
2023-07-18,FusionPhone X,Smartphones,North India,35,7,18,1,3,1.0,6.6201086
2023-09-12,FusionPhone X,Smartphones,North India,30,9,12,1,3,1.0,7.1106644
2023-10-27,FusionPhone X,Smartphones,North India,3,10,27,4,4,2.0,8.184533
2023-12-12,FusionPhone X,Smartphones,North India,1,12,12,1,4,2.0,8.922578
2024-03-16,FusionPhone X,Smartphones,North India,3,3,16,5,1,1.0,7.0612774
2024-06-15,FusionPhone X,Smartphones,North India,2,6,15,5,2,80.0,7.5165005
2024-07-29,FusionPhone X,Smartphones,North India,1,7,29,0,3,4.0,7.3497353
2024-09-23,FusionPhone X,Smartphones,North India,1,9,23,0,3,4.0,9.205886
2021-08-21,FusionPhone X,Smartphones,South India,6,8,21,5,3,3.0,7.0730944
2021-09-24,FusionPhone X,Smartphones,South India,2,9,24,4,3,48.0,7.2986093
2021-10-31,FusionPhone X,Smartphones,South India,19,10,31,6,4,26.0,7.49956
2021-12-09,FusionPhone X,Smartphones,South India,1,12,9,3,4,34.0,6.539407
2022-01-24,FusionPhone X,Smartphones,South India,31,1,24,0,1,16.0,7.6143823
2022-03-06,FusionPhone X,Smartphones,South India,6,3,6,6,1,3.0,7.435896
2022-04-18,FusionPhone X,Smartphones,South India,2,4,18,0,2,3.0,7.730111
2022-09-30,FusionPhone X,Smartphones,South India,5,9,30,4,3,2.0,5.484876
2022-11-11,FusionPhone X,Smartphones,South India,4,11,11,4,4,3.0,6.427809
2022-12-28,FusionPhone X,Smartphones,South India,3,12,28,2,4,3.0,6.490018
2023-04-28,FusionPhone X,Smartphones,South India,1,4,28,4,2,2.0,6.510251
2023-06-14,FusionPhone X,Smartphones,South India,3,6,14,2,2,1.0,7.69881
2023-09-18,FusionPhone X,Smartphones,South India,2,9,18,0,3,1.0,8.583929
2023-11-08,FusionPhone X,Smartphones,South India,12,11,8,2,4,61.0,9.067977
2023-12-20,FusionPhone X,Smartphones,South India,4,12,20,2,4,3.0,7.032797
2024-01-25,FusionPhone X,Smartphones,South India,2,1,25,3,1,1.0,8.651471
2024-04-04,FusionPhone X,Smartphones,South India,1,4,4,3,2,4.0,6.508596
2024-05-15,FusionPhone X,Smartphones,South India,1,5,15,2,2,3.0,8.936465
2024-06-24,FusionPhone X,Smartphones,South India,1,6,24,0,2,49.0,7.706753
2024-08-11,FusionPhone X,Smartphones,South India,48,8,11,6,3,4.0,7.3475447
2024-09-27,FusionPhone X,Smartphones,South India,51,9,27,4,3,1.0,6.2803297
2024-12-01,FusionPhone X,Smartphones,South India,4,12,1,6,4,2.0,4.7763033
2021-08-25,FusionPhone X,Smartphones,West India,1,8,25,2,3,1.0,5.6868978
2021-11-27,FusionPhone X,Smartphones,West India,4,11,27,5,4,2.0,7.8120565
2022-01-20,FusionPhone X,Smartphones,West India,2,1,20,3,1,1.0,7.564329
2022-02-27,FusionPhone X,Smartphones,West India,1,2,27,6,1,1.0,5.6349697
2022-05-24,FusionPhone X,Smartphones,West India,1,5,24,1,2,2.0,8.75668
2022-07-14,FusionPhone X,Smartphones,West India,1,7,14,3,3,2.0,5.4872165
2022-08-30,FusionPhone X,Smartphones,West India,1,8,30,1,3,2.0,5.419546
2022-10-26,FusionPhone X,Smartphones,West India,8,10,26,2,4,4.0,6.6958013
2022-12-22,FusionPhone X,Smartphones,West India,1,12,22,3,4,1.0,6.6890078
2023-02-11,FusionPhone X,Smartphones,West India,2,2,11,5,1,1.0,5.3963294
2023-06-09,FusionPhone X,Smartphones,West India,3,6,9,4,2,2.0,5.7156253
2023-08-11,FusionPhone X,Smartphones,West India,2,8,11,4,3,1.0,6.4138584
2023-10-06,FusionPhone X,Smartphones,West India,34,10,6,4,4,37.0,6.874632
2024-02-05,FusionPhone X,Smartphones,West India,1,2,5,0,1,3.0,8.145964
2024-05-28,FusionPhone X,Smartphones,West India,1,5,28,1,2,5.0,6.183502
2024-07-23,FusionPhone X,Smartphones,West India,1,7,23,1,3,2.0,7.9847636
2024-09-21,FusionPhone X,Smartphones,West India,1,9,21,5,3,2.0,5.847009
2024-11-06,FusionPhone X,Smartphones,West India,1,11,6,2,4,36.0,5.361551
2021-06-05,FusionTab Mini,Tablets,Central India,1,6,5,5,2,24.0,7.1798296
2023-04-13,FusionTab Mini,Tablets,Central India,24,4,13,3,2,93.0,12.340571
2024-01-31,FusionTab Mini,Tablets,Central India,1,1,31,2,1,101.0,5.7071505
2021-07-07,FusionTab Mini,Tablets,East India,45,7,7,2,3,28.0,5.335766
2022-01-24,FusionTab Mini,Tablets,East India,44,1,24,0,1,1.0,5.5728474
2023-05-07,FusionTab Mini,Tablets,East India,2,5,7,6,2,1.0,9.684541
2023-12-30,FusionTab Mini,Tablets,East India,1,12,30,5,4,1.0,8.616193
2021-05-31,FusionTab Mini,Tablets,North India,28,5,31,0,2,102.0,6.258953
2021-07-13,FusionTab Mini,Tablets,North India,2,7,13,1,3,2.0,6.14059
2021-10-16,FusionTab Mini,Tablets,North India,1,10,16,5,4,1.0,6.1561728
2022-04-30,FusionTab Mini,Tablets,North India,1,4,30,5,2,1.0,8.300745
2022-07-20,FusionTab Mini,Tablets,North India,1,7,20,2,3,1.0,9.632973
2022-10-26,FusionTab Mini,Tablets,North India,50,10,26,2,4,1.0,4.959026
2023-06-05,FusionTab Mini,Tablets,North India,23,6,5,0,2,2.0,4.74439
2023-07-29,FusionTab Mini,Tablets,North India,1,7,29,5,3,1.0,5.338774
2023-11-02,FusionTab Mini,Tablets,North India,16,11,2,3,4,1.0,4.687378
2024-01-20,FusionTab Mini,Tablets,North India,52,1,20,5,1,1.0,7.7013946
2024-05-13,FusionTab Mini,Tablets,North India,29,5,13,0,2,21.0,8.411372
2024-10-19,FusionTab Mini,Tablets,North India,28,10,19,5,4,1.0,6.0024447
2021-07-05,FusionTab Mini,Tablets,South India,99,7,5,0,3,58.0,5.680887
2021-09-03,FusionTab Mini,Tablets,South India,1,9,3,4,3,46.0,6.6761594
2022-01-06,FusionTab Mini,Tablets,South India,1,1,6,3,1,6.0,5.439771
2022-06-14,FusionTab Mini,Tablets,South India,3,6,14,1,2,10.0,5.6433954
2022-08-03,FusionTab Mini,Tablets,South India,88,8,3,2,3,1.0,7.1919045
2022-10-20,FusionTab Mini,Tablets,South India,9,10,20,3,4,17.0,5.081137
2022-12-28,FusionTab Mini,Tablets,South India,1,12,28,2,4,45.0,6.0215335
2023-03-25,FusionTab Mini,Tablets,South India,1,3,25,5,1,136.0,6.383427
2023-06-15,FusionTab Mini,Tablets,South India,32,6,15,3,2,1.0,7.465309
2023-08-06,FusionTab Mini,Tablets,South India,1,8,6,6,3,19.0,5.7129683
2023-10-18,FusionTab Mini,Tablets,South India,1,10,18,2,4,3.0,6.4703627
2023-12-10,FusionTab Mini,Tablets,South India,34,12,10,6,4,75.0,5.806681
2024-03-31,FusionTab Mini,Tablets,South India,79,3,31,6,1,10.0,5.9352427
2024-10-24,FusionTab Mini,Tablets,South India,1,10,24,3,4,1.0,8.186224
2024-12-07,FusionTab Mini,Tablets,South India,1,12,7,5,4,2.0,7.2308354
2021-06-18,FusionTab Mini,Tablets,West India,1,6,18,4,2,3.0,5.5797243
2021-09-02,FusionTab Mini,Tablets,West India,1,9,2,3,3,1.0,5.507335
2021-11-02,FusionTab Mini,Tablets,West India,27,11,2,1,4,2.0,4.5161185
2022-01-28,FusionTab Mini,Tablets,West India,71,1,28,4,1,1.0,5.577044
2022-05-19,FusionTab Mini,Tablets,West India,50,5,19,3,2,1.0,6.989805
2022-07-13,FusionTab Mini,Tablets,West India,1,7,13,2,3,1.0,5.987381
2023-01-19,FusionTab Mini,Tablets,West India,1,1,19,3,1,177.0,6.1928897
2023-07-10,FusionTab Mini,Tablets,West India,2,7,10,0,3,39.0,6.496692
2023-09-21,FusionTab Mini,Tablets,West India,2,9,21,3,3,1.0,8.064385
2023-11-17,FusionTab Mini,Tablets,West India,15,11,17,4,4,160.0,6.021911
2024-03-02,FusionTab Mini,Tablets,West India,1,3,2,5,1,1.0,5.9047933
2024-05-29,FusionTab Mini,Tablets,West India,3,5,29,2,2,28.0,5.2129707
2022-01-31,FusionTab Pro,Tablets,Central India,29,1,31,0,1,5.0,6.610232
2023-01-04,FusionTab Pro,Tablets,Central India,22,1,4,2,1,29.0,8.066901
2024-01-08,FusionTab Pro,Tablets,Central India,1,1,8,0,1,64.0,6.017656
2024-11-30,FusionTab Pro,Tablets,Central India,25,11,30,5,4,1.0,5.491613
2022-06-26,FusionTab Pro,Tablets,East India,1,6,26,6,2,139.0,5.4906106
2022-11-22,FusionTab Pro,Tablets,East India,82,11,22,1,4,1.0,4.961977
2023-07-21,FusionTab Pro,Tablets,East India,2,7,21,4,3,86.0,6.467233
2024-02-01,FusionTab Pro,Tablets,East India,1,2,1,3,1,78.0,7.352568
2024-07-27,FusionTab Pro,Tablets,East India,50,7,27,5,3,46.0,6.2582917
2021-11-24,FusionTab Pro,Tablets,North India,1,11,24,2,4,14.0,8.217984
2022-02-13,FusionTab Pro,Tablets,North India,38,2,13,6,1,1.0,5.5522895
2023-01-02,FusionTab Pro,Tablets,North India,2,1,2,0,1,1.0,7.644446
2023-06-25,FusionTab Pro,Tablets,North India,2,6,25,6,2,149.0,5.886992
2023-12-03,FusionTab Pro,Tablets,North India,1,12,3,6,4,13.0,5.549331
2024-02-22,FusionTab Pro,Tablets,North India,76,2,22,3,1,1.0,6.208795
2024-05-19,FusionTab Pro,Tablets,North India,1,5,19,6,2,194.0,8.368693
2021-11-25,FusionTab Pro,Tablets,South India,1,11,25,3,4,1.0,6.17879
2022-02-19,FusionTab Pro,Tablets,South India,78,2,19,5,1,24.0,7.300379
2022-05-01,FusionTab Pro,Tablets,South India,2,5,1,6,2,32.0,6.348189
2022-06-19,FusionTab Pro,Tablets,South India,87,6,19,6,2,1.0,6.6021
2022-08-10,FusionTab Pro,Tablets,South India,2,8,10,2,3,27.0,7.050601
2022-10-31,FusionTab Pro,Tablets,South India,76,10,31,0,4,94.0,4.843616
2023-03-25,FusionTab Pro,Tablets,South India,1,3,25,5,1,2.0,8.135149
2023-06-20,FusionTab Pro,Tablets,South India,1,6,20,1,2,28.0,8.135149
2023-08-26,FusionTab Pro,Tablets,South India,2,8,26,5,3,2.0,7.051806
2023-11-11,FusionTab Pro,Tablets,South India,98,11,11,5,4,2.0,6.9792004
2024-01-23,FusionTab Pro,Tablets,South India,1,1,23,1,1,37.0,14.685884
2024-05-21,FusionTab Pro,Tablets,South India,1,5,21,1,2,37.0,10.244474
2024-07-19,FusionTab Pro,Tablets,South India,3,7,19,4,3,1.0,8.11208
2024-10-17,FusionTab Pro,Tablets,South India,77,10,17,3,4,16.0,7.8349204
2024-12-31,FusionTab Pro,Tablets,South India,2,12,31,1,4,33.0,7.724851
2022-03-09,FusionTab Pro,Tablets,West India,1,3,9,2,1,1.0,7.5178313
2022-06-17,FusionTab Pro,Tablets,West India,1,6,17,4,2,2.0,10.028793
2022-09-04,FusionTab Pro,Tablets,West India,1,9,4,6,3,16.0,10.326993
2022-12-04,FusionTab Pro,Tablets,West India,36,12,4,6,4,56.0,10.743938
2023-04-02,FusionTab Pro,Tablets,West India,1,4,2,6,2,58.0,16.563967
2023-06-29,FusionTab Pro,Tablets,West India,1,6,29,3,2,2.0,12.071538
2024-01-25,FusionTab Pro,Tablets,West India,1,1,25,3,1,1.0,8.09487
2024-05-10,FusionTab Pro,Tablets,West India,3,5,10,4,2,2.0,9.102041
2024-07-31,FusionTab Pro,Tablets,West India,59,7,31,2,3,1.0,8.628409
2024-11-29,FusionTab Pro,Tablets,West India,1,11,29,4,4,1.0,12.357122
2024-06-07,FusionView 24,Monitors,Central India,190,6,7,4,2,5.0,18.901403
2022-10-17,FusionView 24,Monitors,East India,189,10,17,0,4,39.0,17.708029
2024-12-22,FusionView 24,Monitors,East India,29,12,22,6,4,10.0,18.922155
2022-01-08,FusionView 24,Monitors,North India,60,1,8,5,1,159.0,17.948065
2022-10-18,FusionView 24,Monitors,North India,127,10,18,1,4,37.0,17.139425
2023-08-14,FusionView 24,Monitors,North India,29,8,14,0,3,37.0,19.249287
2024-06-12,FusionView 24,Monitors,North India,43,6,12,2,2,8.0,21.911903
2021-10-27,FusionView 24,Monitors,South India,205,10,27,2,4,51.0,12.265316
2022-07-05,FusionView 24,Monitors,South India,33,7,5,1,3,28.0,19.871624
2023-01-20,FusionView 24,Monitors,South India,32,1,20,4,1,33.0,22.017542
2023-11-20,FusionView 24,Monitors,South India,1,11,20,0,4,21.0,18.692429
2024-09-15,FusionView 24,Monitors,South India,30,9,15,6,3,43.0,15.098645
2021-10-31,FusionView 24,Monitors,West India,88,10,31,6,4,99.0,18.451654
2022-06-10,FusionView 24,Monitors,West India,1,6,10,4,2,17.0,11.698213
2023-02-28,FusionView 24,Monitors,West India,40,2,28,1,1,42.0,16.949656
2023-10-15,FusionView 24,Monitors,West India,80,10,15,6,4,1.0,10.381353
2024-05-25,FusionView 24,Monitors,West India,1,5,25,5,2,40.0,17.460705
2023-01-22,FusionView 27,Monitors,Central India,1,1,22,6,1,6.0,8.886924
2021-08-24,FusionView 27,Monitors,East India,1,8,24,1,3,116.0,9.907337
2022-09-21,FusionView 27,Monitors,East India,10,9,21,2,3,47.0,11.708806
2023-10-08,FusionView 27,Monitors,East India,1,10,8,6,4,30.0,9.647562
2024-10-22,FusionView 27,Monitors,East India,50,10,22,1,4,2.0,9.379008
2021-10-31,FusionView 27,Monitors,North India,20,10,31,6,4,69.0,11.216474
2022-05-22,FusionView 27,Monitors,North India,45,5,22,6,2,82.0,10.985527
2022-10-31,FusionView 27,Monitors,North India,30,10,31,0,4,64.0,15.649174
2023-04-15,FusionView 27,Monitors,North India,86,4,15,5,2,33.0,13.412661
2023-10-31,FusionView 27,Monitors,North India,24,10,31,1,4,47.0,7.5866485
2024-06-09,FusionView 27,Monitors,North India,15,6,9,6,2,1.0,7.377341
2024-12-11,FusionView 27,Monitors,North India,47,12,11,2,4,19.0,7.0063095
2021-10-28,FusionView 27,Monitors,South India,45,10,28,3,4,52.0,13.670696
2022-03-08,FusionView 27,Monitors,South India,42,3,8,1,1,10.0,6.75001
2022-08-13,FusionView 27,Monitors,South India,75,8,13,5,3,35.0,8.517245
2022-12-21,FusionView 27,Monitors,South India,50,12,21,2,4,186.0,9.38286
2023-06-29,FusionView 27,Monitors,South India,32,6,29,3,2,49.0,9.970274
2023-11-08,FusionView 27,Monitors,South India,26,11,8,2,4,7.0,8.144568
2024-03-04,FusionView 27,Monitors,South India,31,3,4,0,1,38.0,7.1581535
2024-09-15,FusionView 27,Monitors,South India,1,9,15,6,3,41.0,7.9030266
2024-12-31,FusionView 27,Monitors,South India,1,12,31,1,4,36.0,8.673386
2021-11-01,FusionView 27,Monitors,West India,27,11,1,0,4,18.0,8.149238
2022-06-04,FusionView 27,Monitors,West India,1,6,4,5,2,24.0,7.9513535
2022-12-31,FusionView 27,Monitors,West India,56,12,31,5,4,1.0,7.691379
2023-11-20,FusionView 27,Monitors,West India,31,11,20,0,4,93.0,7.314165
2024-07-15,FusionView 27,Monitors,West India,23,7,15,0,3,28.0,6.83339
2024-11-04,FusionView 27,Monitors,West India,31,11,4,0,4,111.0,7.611437
2023-05-27,FusionView 32,Monitors,Central India,32,5,27,5,2,70.0,6.672912
2022-06-16,FusionView 32,Monitors,East India,1,6,16,3,2,1.0,7.113028
2023-07-10,FusionView 32,Monitors,East India,8,7,10,0,3,107.0,7.2475953
2022-05-11,FusionView 32,Monitors,North India,64,5,11,2,2,26.0,8.191293
2022-10-23,FusionView 32,Monitors,North India,1,10,23,6,4,35.0,7.192214
2023-02-18,FusionView 32,Monitors,North India,1,2,18,5,1,1.0,6.943145
2024-03-30,FusionView 32,Monitors,North India,46,3,30,5,1,1.0,9.330019
2024-10-10,FusionView 32,Monitors,North India,1,10,10,3,4,37.0,7.487037
2022-02-03,FusionView 32,Monitors,South India,76,2,3,3,1,1.0,6.1929755
2022-06-04,FusionView 32,Monitors,South India,29,6,4,5,2,14.0,5.592728
2022-10-18,FusionView 32,Monitors,South India,48,10,18,1,4,40.0,5.081074
2023-01-22,FusionView 32,Monitors,South India,222,1,22,6,1,16.0,4.718174
2023-06-21,FusionView 32,Monitors,South India,40,6,21,2,2,1.0,5.1787157
2024-02-24,FusionView 32,Monitors,South India,39,2,24,5,1,158.0,4.8321977
2024-07-04,FusionView 32,Monitors,South India,1,7,4,3,3,21.0,5.733001
2022-02-12,FusionView 32,Monitors,West India,26,2,12,5,1,87.0,4.735482
2023-01-15,FusionView 32,Monitors,West India,26,1,15,6,1,349.0,5.0983014
2023-07-07,FusionView 32,Monitors,West India,5,7,7,4,3,145.0,4.08422
2024-02-05,FusionView 32,Monitors,West India,1,2,5,0,1,51.0,4.2737956
2024-07-06,FusionView 32,Monitors,West India,18,7,6,5,3,123.0,6.4662685
2024-11-24,FusionView 32,Monitors,West India,2,11,24,6,4,22.0,6.844928
2024-02-17,Fusion Case,Accessories,South India,3,2,17,5,1,1.0,5.18569
2024-03-15,Fusion Case,Accessories,South India,2,3,15,4,1,1.0,4.520831
2024-04-15,Fusion Case,Accessories,South India,1,4,15,0,2,2.0,5.704914
2024-05-27,Fusion Case,Accessories,South India,1,5,27,0,2,2.0,4.616623
2024-08-07,Fusion Case,Accessories,South India,4,8,7,2,3,2.0,3.868063
2024-12-24,Fusion Case,Accessories,South India,1,12,24,1,4,1.0,8.274854
2021-05-08,Fusion Case,Accessories,West India,32,5,8,5,2,3.0,4.112725
2021-10-01,Fusion Case,Accessories,West India,1,10,1,4,4,2.0,5.0349994
2021-11-03,Fusion Case,Accessories,West India,69,11,3,2,4,7.0,4.802996
2022-02-05,Fusion Case,Accessories,West India,1,2,5,5,1,1.0,3.3879535
2022-08-23,Fusion Case,Accessories,West India,2,8,23,1,3,1.0,-0.30477816
2022-10-03,Fusion Case,Accessories,West India,3,10,3,0,4,6.0,4.3065133
2022-11-01,Fusion Case,Accessories,West India,1,11,1,1,4,14.0,4.1668267
2023-09-18,Fusion Case,Accessories,West India,2,9,18,0,3,5.0,6.097813
2024-01-25,Fusion Case,Accessories,West India,56,1,25,3,1,2.0,4.753079
2022-03-03,Fusion Charger,Accessories,Central India,3,3,3,3,1,1.0,3.52776
2024-05-28,Fusion Charger,Accessories,Central India,1,5,28,1,2,1.0,0.9302665
2021-07-27,Fusion Charger,Accessories,East India,1,7,27,1,3,2.0,3.8708134
2021-09-28,Fusion Charger,Accessories,East India,1,9,28,1,3,2.0,4.690097
2023-09-07,Fusion Charger,Accessories,East India,2,9,7,3,3,1.0,4.4506936
2021-09-22,Fusion Charger,Accessories,North India,1,9,22,2,3,1.0,4.836293
2021-10-28,Fusion Charger,Accessories,North India,5,10,28,3,4,8.0,3.9976685
2023-07-02,Fusion Charger,Accessories,North India,2,7,2,6,3,1.0,2.5300581
2023-09-24,Fusion Charger,Accessories,North India,3,9,24,6,3,37.0,4.3000417
2023-11-30,Fusion Charger,Accessories,North India,3,11,30,3,4,1.0,4.4936776
2024-05-03,Fusion Charger,Accessories,North India,1,5,3,4,2,2.0,3.9903307
2024-07-30,Fusion Charger,Accessories,North India,4,7,30,1,3,2.0,2.798918
2021-01-10,Fusion Charger,Accessories,South India,110,1,10,6,1,86.0,4.2625237
2021-11-24,Fusion Charger,Accessories,South India,16,11,24,2,4,5.0,1.867711
2022-03-16,Fusion Charger,Accessories,South India,2,3,16,2,1,3.0,-3.7334244
2022-11-04,Fusion Charger,Accessories,South India,1,11,4,4,4,4.0,5.1259327
2024-06-19,Fusion Charger,Accessories,South India,5,6,19,2,2,1.0,8.187948
2024-12-25,Fusion Charger,Accessories,South India,1,12,25,2,4,42.0,8.074686
2021-09-19,Fusion Charger,Accessories,West India,3,9,19,6,3,37.0,6.7763095
2023-07-16,Fusion Charger,Accessories,West India,4,7,16,6,3,3.0,13.9002075
2024-11-26,Fusion Charger,Accessories,West India,3,11,26,1,4,40.0,13.305665
2021-07-27,Fusion Earbuds,Accessories,Central India,3,7,27,1,3,1.0,4.525934
2023-10-16,Fusion Earbuds,Accessories,Central India,47,10,16,0,4,18.0,5.433511
2021-01-13,Fusion Earbuds,Accessories,East India,37,1,13,2,1,12.0,7.69632
2021-10-10,Fusion Earbuds,Accessories,East India,4,10,10,6,4,52.0,6.6270165
2022-01-05,Fusion Earbuds,Accessories,East India,91,1,5,2,1,1.0,5.318992
2022-09-11,Fusion Earbuds,Accessories,East India,2,9,11,6,3,1.0,5.58197
